AT5G37260	3.21952930304346	6.98478215702375	9.35265380665031e-16	1.96153208286877e-11
AT3G02990	1.72312222637241	3.23181665597027	9.4421330541083e-11	9.90149282719067e-07
AT3G24520	1.97510304832353	5.8189393568983	3.76755848007158e-10	1.82827007304207e-06
AT5G65630	1.1198904175448	7.48803584388645	4.22174385902052e-10	1.82827007304207e-06
AT2G10410	0.999424488034884	6.8073023454297	4.35862793363389e-10	1.82827007304207e-06
AT4G21320	-2.83338238887031	4.64277287525608	1.97421668543864e-09	6.90087442395078e-06
AT3G19030	0.792847207859857	6.59927579669091	5.5891121761695e-09	1.67457785244004e-05
AT2G29500	-5.2321090953688	5.50360979681858	9.0850265516785e-09	2.31068561034621e-05
AT5G59570	1.63974158078561	2.880427889728	9.91568707057451e-09	2.31068561034621e-05
AT5G48570	-4.08517260817654	6.38092884217919	1.14266946540633e-08	2.3965206697967e-05
AT5G23010	2.8458804829406	5.71262081839541	2.14760736562176e-08	4.09470629810774e-05
AT4G11880	2.88340977301552	2.84682815490263	2.60859707808136e-08	4.5591755432167e-05
AT3G46230	-7.09201792195786	4.42226887118718	3.08485992544424e-08	4.97682824741093e-05
AT1G53540	-7.58293169061594	4.24930393133929	3.78847881157282e-08	5.67541186536549e-05
AT4G24780	2.04478027901035	6.92716423350898	4.58516773326097e-08	6.41098152464549e-05
AT3G54600	2.35522559757452	6.16967113715461	5.56848980982527e-08	7.01653622167294e-05
AT2G27820	-0.841440188262965	5.66975050156018	5.68736545884899e-08	7.01653622167294e-05
AT2G03090	3.10973859371426	5.55120824987339	6.66027674686128e-08	7.37925216833781e-05
AT4G28100	0.898790936662281	4.50886156454853	6.93024430478571e-08	7.37925216833781e-05
AT5G02810	-4.97397245692832	3.27649987360159	7.03690665935994e-08	7.37925216833781e-05
AT3G22830	2.68211817632937	1.65245274407081	7.41917087380773e-08	7.40963193982712e-05
AT5G28919	0.833574403809151	5.4105753418374	7.79027456377509e-08	7.4266103830025e-05
AT5G54930	1.19366710350487	2.36973282272882	8.43070641311215e-08	7.68770459140005e-05
AT5G10100	1.48868714343151	4.42724302333929	9.34848758552003e-08	8.16940958879632e-05
AT4G11960	-0.999151954119471	4.16082608633664	1.19591590799889e-07	0.000100327777353843
AT1G31230	1.2145879961495	6.04493043735641	1.30080329216681e-07	0.000104205709597098
AT1G09140	-1.27104602573879	6.93337055123861	1.34151249660117e-07	0.000104205709597098
AT4G25500	1.11944271610901	6.02732050703992	1.40897351703196e-07	0.000105537148473969
AT3G48690	-1.05285255540995	6.61603176184158	1.54114424466931e-07	0.000111456614632584
AT2G45660	1.9980468137592	2.95974907330386	1.64046745890689e-07	0.000114685080052181
AT3G17609	0.807608704640136	5.1391119634329	1.73758716522283e-07	0.000117556179407156
AT2G35060	-0.667560316583095	5.73956689841419	1.80465325227604e-07	0.000118278102062455
AT3G20810	2.39844219619708	1.28109725323155	2.0042896456188e-07	0.000123940919193251
AT3G24100	-1.32844321948913	6.04811141614185	2.00924581727484e-07	0.000123940919193251
AT5G08100	1.05093491841434	4.95255224336699	2.21823987846547e-07	0.000132923271345875
AT1G13670	1.22072319203625	4.90338152957642	2.44916872471128e-07	0.000142684487953805
AT5G12020	-8.48534548853893	2.94250004160863	2.61223940603584e-07	0.000148071613683215
AT5G36890	1.25760707239074	4.51851295052296	2.85912305178774e-07	0.00015780102043459
AT4G03060	4.49756245362471	-0.876201701320477	3.34348651576406e-07	0.000179802417166973
AT4G13430	1.48007218941186	8.69155964153127	3.46038758248108e-07	0.000180508777253055
AT1G28170	-2.12022968805926	1.89644298189781	3.52875595640836e-07	0.000180508777253055
AT5G17300	1.85322363765306	5.61117686582288	3.78012055885069e-07	0.000188763020192323
AT3G07650	1.49318841614473	3.67333909495202	4.45929896293654e-07	0.000217499714301554
AT5G52882	0.943885738242848	7.60246861377736	4.83743810476636e-07	0.000230580884934693
AT1G63410	1.33426765527475	2.43032818198906	5.18369950811709e-07	0.000240520680139806
AT5G64170	-2.82973902193587	5.34102308017516	5.27533079980502e-07	0.000240520680139806
AT1G04680	1.02307969993986	6.45710157786124	6.20874035708717e-07	0.000277055130870616
AT1G50240	1.36571352624655	4.45587939703475	6.89545822987594e-07	0.000294569735535461
AT1G28290	1.11361761489355	9.29422564918702	6.99838224447396e-07	0.000294569735535461
AT5G66170	-1.36584633346803	5.94625616957886	7.04901777014656e-07	0.000294569735535461
AT5G54470	2.36488013621984	2.2080598895014	7.16304606508774e-07	0.000294569735535461
AT3G04605	-0.654967521782244	5.33194723243113	7.64252728125885e-07	0.000308243701288157
AT3G45980	0.62863608371813	7.27372285982379	8.38980504247699e-07	0.000331998832369566
AT1G13740	1.08584604390516	3.84692581611769	9.34114420117584e-07	0.000362799661724557
AT4G09030	0.861320440285664	5.60449939778634	9.57779740379936e-07	0.000365227536272516
AT1G75750	-1.08813793634264	9.28356962149082	1.17906340603446e-06	0.000441580300263586
AT5G59590	-1.9325548972729	4.10844151241516	1.24521613247757e-06	0.000458173999060562
AT4G12030	2.11707024124977	5.04347909848012	1.27594264425286e-06	0.000461385259964057
AT4G18510	1.9655389428923	3.00420589137603	1.34832432004273e-06	0.000479295016343325
AT3G48410	1.09663209599444	4.2033260276567	1.40682157253187e-06	0.000489186621849744
AT5G11150	0.914495444484892	4.08204708469064	1.42279997772538e-06	0.000489186621849744
AT4G36180	1.28297511311463	6.32356745292	1.4814610522796e-06	0.000501140042733228
AT5G07000	-1.46874184624434	3.33344534685998	1.53100817507713e-06	0.000503402022198567
AT3G10020	-2.08527282726436	5.96181538572782	1.53615264486284e-06	0.000503402022198567
AT2G24580	-0.821241286222505	5.96940684992428	1.74390823720902e-06	0.000558833735081685
AT2G34420	-5.15667082796244	7.92180749509322	1.75859564751782e-06	0.000558833735081685
AT3G09440	1.33093270178736	7.78606424955159	1.92389849292646e-06	0.000602237658091742
AT3G08030	0.974348897849872	6.65433611367434	2.03668089609137e-06	0.000628166300495946
AT5G05090	-1.23185167202622	2.54293230139584	2.30183003584985e-06	0.00069965625133158
AT3G19710	2.60003864063659	7.34738488623601	2.42878529453169e-06	0.000721346223204588
AT5G36160	-0.734896763227032	5.57385053756946	2.48626352182813e-06	0.000721346223204588
AT1G30820	1.46919628627922	6.74455392128681	2.4937141235719e-06	0.000721346223204588
AT5G13240	-0.638908354811645	4.84662930865497	2.5107649975652e-06	0.000721346223204588
AT5G59540	-1.34400980067112	5.54655461940177	2.59990028742048e-06	0.000728493246773148
AT3G54360	-0.690632578368405	5.95078009810937	2.60511102407792e-06	0.000728493246773148
AT1G50010	0.713104315342107	8.88099030192196	2.79107197323152e-06	0.000762460681038523
AT1G65060	-1.53223692534204	4.89381089415136	2.80657169687701e-06	0.000762460681038523
AT2G34190	1.3771491829484	4.42795493059356	2.83564264153935e-06	0.000762460681038523
AT4G30650	1.3813341179556	3.95504829992774	3.13975681102804e-06	0.000828799585771516
AT3G59710	-1.96904719953031	1.06649684125491	3.16139640784443e-06	0.000828799585771516
AT1G59700	-1.42094492308439	3.47046772814512	3.33076106609932e-06	0.000859626062064347
AT5G64310	1.35991846963268	5.17352735139486	3.3875202048333e-06	0.000859626062064347
AT2G44230	-1.29277827046482	5.11436025223458	3.40194360136084e-06	0.000859626062064347
AT2G21660	1.78762459776478	8.73985722742133	3.55055463611506e-06	0.000872907375433651
AT4G13770	2.0486171348273	7.23283856211019	3.64238165795558e-06	0.000872907375433651
AT3G19040	1.97407782161644	0.997470324772606	3.64511190221726e-06	0.000872907375433651
AT3G01970	-1.55863311381998	2.29443953238808	3.65904755559941e-06	0.000872907375433651
AT1G49230	2.02248739552563	1.46287041451377	3.66260663892439e-06	0.000872907375433651
AT1G65590	-0.780907287650299	6.24034453703121	3.91913394350963e-06	0.000923550519069971
AT5G19780	0.629916192983454	8.16666818520188	3.97480652965319e-06	0.000926262414960181
AT1G69830	-1.70413887636127	3.43713802792289	4.08901646264542e-06	0.000933435113492176
AT5G23920	-1.27808342633692	5.95098216205329	4.1278191706617e-06	0.000933435113492176
AT4G12400	-1.86288719804464	6.02923856977174	4.1391057814701e-06	0.000933435113492176
AT3G58990	2.1478335627647	5.92033979669576	4.30021513562333e-06	0.000959451191908809
AT1G66960	3.89348035947133	1.01025072547963	4.37182579304922e-06	0.000965161077448644
AT2G33620	1.57241450514287	4.22215835160605	4.4351513954883e-06	0.000968941981433084
AT5G25110	-1.70056597089586	4.28733052454026	4.52240361301236e-06	0.000977818257481527
AT2G17265	0.772220562146608	5.85335910737839	4.61388845227513e-06	0.00098741920928129
AT5G15290	-2.58051837223498	3.63558980662632	5.00114775303673e-06	0.00103960834569554
AT3G51740	1.73009979086226	5.5103382441279	5.00297575959826e-06	0.00103960834569554
AT3G07160	0.466639007540031	7.54664727220029	5.00645796572972e-06	0.00103960834569554
AT5G10170	1.06815868620894	6.11669352032086	5.27182288955846e-06	0.00107555012241225
AT4G38130	0.679100745198061	7.06919511823431	5.32417579135862e-06	0.00107555012241225
AT3G16060	0.598487421465841	6.27733725075922	5.35210445501506e-06	0.00107555012241225
AT1G52700	3.4714089647382	0.938080478345363	5.38467376404358e-06	0.00107555012241225
AT1G61820	-1.27964045135772	6.59548205654545	5.44853370637911e-06	0.00107803865494235
AT3G52920	0.602320224328448	5.7631493595744	5.54243870520128e-06	0.00108636978471202
AT3G58650	1.26246132565746	3.83917513235667	5.62947545730758e-06	0.00109321285894548
AT4G22240	-0.959836312308889	5.92938315718861	5.72944451618532e-06	0.00110241871410968
AT4G31450	-0.949878279373963	5.87918529889047	5.81577279617906e-06	0.00110885638958421
AT3G19820	0.728658988349918	9.27907905480303	5.90509163502464e-06	0.00111574312487722
AT3G05165	-1.22403221352553	7.1030847116206	6.21556811469311e-06	0.00116116354001813
AT1G80180	-1.06209411288416	6.84839892670065	6.25620941315254e-06	0.00116116354001813
AT1G60470	4.44396345792018	1.48018880920957	6.46583075569757e-06	0.00118954270560741
AT3G62630	1.17686106056051	4.37430003192756	6.61536121446088e-06	0.00120128701969228
AT1G15550	-1.16716345237899	5.45545903311105	6.6517851615007e-06	0.00120128701969228
AT5G55730	1.08692566065247	5.25097871347615	6.70150103962222e-06	0.00120128701969228
AT1G64390	1.72598486441386	6.80422532471393	6.86898780129168e-06	0.0012157076149143
AT1G75640	1.06308438515795	4.40488259684472	7.00221333844295e-06	0.0012157076149143
AT5G45110	-0.848490908913252	4.9860928978093	7.00847722968345e-06	0.0012157076149143
AT5G15840	2.94760570756649	0.241021325521874	7.01380925020884e-06	0.0012157076149143
AT2G41620	0.688417307230488	5.74911675729738	7.15941845178618e-06	0.0012222790307152
AT3G63430	1.52878050710017	3.61179222727464	7.16827925322891e-06	0.0012222790307152
AT5G12280	2.52966049311465	0.716481180054955	7.25457161463988e-06	0.00122701718124066
AT3G02020	2.32153216217352	6.68796836150958	7.32733731648323e-06	0.00122940996430882
AT1G19600	1.05592118626716	6.411107674991	7.43939451333219e-06	0.00123594480107505
AT2G43800	1.17362776499809	4.91889045804261	7.48414579395088e-06	0.00123594480107505
AT1G78860	1.37899872884773	4.15839276053962	7.85556185253029e-06	0.00128714608385248
AT2G44670	0.612600739945185	6.58402315897908	8.01894906630097e-06	0.00130373192843047
AT1G29160	0.818308838103929	4.09454828096573	8.4196040656579e-06	0.0013583412005311
AT4G20940	1.3648559131417	4.03341263085267	8.6162763668671e-06	0.00137455940084668
AT3G49680	0.763087480899614	6.05150419884906	8.68441801094318e-06	0.00137455940084668
AT5G54940	-1.07224288567876	7.58805827177689	8.7167501221861e-06	0.00137455940084668
AT5G54160	-0.922769673485753	8.94086937461858	8.82331665850827e-06	0.00138098074834995
AT5G64180	-1.0909028549879	3.98543427107947	8.94865574384032e-06	0.00138330041415533
AT2G39220	2.39820075541253	3.25574186786991	8.97004988914914e-06	0.00138330041415533
AT5G21326	-0.746386012033367	5.49882483848551	9.16342756242398e-06	0.00139143036606799
AT4G15248	1.69287385812104	2.05172196903303	9.26496854828088e-06	0.00139143036606799
AT5G51590	1.26552544662103	4.21494365834743	9.26894280996318e-06	0.00139143036606799
AT4G21960	0.921452292446956	10.7394327784893	9.32616776143084e-06	0.00139143036606799
AT4G27230	0.669553639832791	5.25118049781908	9.35448822846455e-06	0.00139143036606799
AT5G42580	-2.36181850371726	3.64394216445835	9.47358993264843e-06	0.00139221044887025
AT5G48880	-1.44172456450698	4.95654913301578	9.53115104956378e-06	0.00139221044887025
AT3G54450	3.20161820082838	-0.565200702928001	9.58028263916241e-06	0.00139221044887025
AT5G10390	1.31080622756908	4.20191371444623	9.62525700120087e-06	0.00139221044887025
AT5G27670	0.953834837972448	5.65396948741255	9.79360967981077e-06	0.00140685873845665
AT1G07250	-0.555393548195761	5.64877578425146	1.02197474493394e-05	0.00145707337623561
